year,scenario,plan_id,resid_dollars,kink,converged
2014,uniform_low,HN_P3,0.127240903967358,FALSE,TRUE
2014,uniform_low,HN_SIL,0.119799862573728,FALSE,TRUE
2014,uniform_low,HN_SIL3,0.0899773036208421,FALSE,TRUE
2014,uniform_low,KA_BR,0.0397086909506175,FALSE,TRUE
2014,uniform_low,KA_G,0.572315590921095,FALSE,TRUE
2014,uniform_low,KA_P,0.861611105845519,FALSE,TRUE
2014,uniform_low,KA_SIL,0.756910938374077,FALSE,TRUE
2014,uniform_low,LA_G,0.243380606396296,FALSE,TRUE
2014,uniform_low,LA_P,0.0558356337340735,FALSE,TRUE
2014,uniform_low,LA_SIL,4.11465688182395,FALSE,TRUE
2014,uniform_low,MOL_G,0.102241996949963,FALSE,TRUE
2014,uniform_low,MOL_P,0.18277042350832,FALSE,TRUE
2014,uniform_low,MOL_SIL,0.0867560957685516,FALSE,TRUE
2014,uniform_low,OS_BR,-0.740098807641845,FALSE,TRUE
2014,uniform_low,OS_G,0.13182210108213,FALSE,TRUE
2014,uniform_low,OS_P,0.0699107120294931,FALSE,TRUE
2014,uniform_low,OS_SIL,0.0929113203289234,FALSE,TRUE
2014,uniform_low,SH_G,0.237328183308098,FALSE,TRUE
2014,uniform_low,SH_P,0.0742322913246014,FALSE,TRUE
2014,uniform_low,SH_SIL,0.104563196930124,FALSE,TRUE
2014,uniform_low,SH_SIL2,0.132778800940098,FALSE,TRUE
2014,uniform_low,VAL_BR,-0.113663518233293,FALSE,TRUE
2014,uniform_low,VAL_G,-0.383620474927856,FALSE,TRUE
2014,uniform_low,VAL_P,-0.0906993253271646,FALSE,TRUE
2014,uniform_low,VAL_SIL,-1.22205198096079,FALSE,TRUE
2014,uniform_low,WEST_BR,0.40174786084626,FALSE,TRUE
2014,uniform_low_k0.75,ANT_BR,-0.128293358910971,FALSE,TRUE
2014,uniform_low_k0.75,ANT_BR_HSA,0.318773201198604,FALSE,TRUE
2014,uniform_low_k0.75,ANT_G,0.0856844799828606,FALSE,TRUE
2014,uniform_low_k0.75,ANT_G3,-0.192258693328673,FALSE,TRUE
2014,uniform_low_k0.75,ANT_P3,-0.820215170600572,FALSE,TRUE
2014,uniform_low_k0.75,ANT_SIL,-1.78913231996515,FALSE,TRUE
2014,uniform_low_k0.75,ANT_SIL3,-8.81110097777939,TRUE,TRUE
2014,uniform_low_k0.75,BS_BR,-0.133732657126242,FALSE,TRUE
2014,uniform_low_k0.75,BS_BR_HSA,-0.123864897862934,FALSE,TRUE
2014,uniform_low_k0.75,BS_G,0.113018738587083,FALSE,TRUE
2014,uniform_low_k0.75,BS_P,-0.78146565308314,FALSE,TRUE
2014,uniform_low_k0.75,BS_SIL,0.264311543885203,FALSE,TRUE
2014,uniform_low_k0.75,CC_BR,1.09495282267311,FALSE,TRUE
2014,uniform_low_k0.75,CC_G,0.171551256698262,FALSE,TRUE
2014,uniform_low_k0.75,CC_SIL,0.148200413144983,FALSE,TRUE
2014,uniform_low_k0.75,HN_BR,0.453921541859763,FALSE,TRUE
2014,uniform_low_k0.75,HN_G,0.160020575741665,FALSE,TRUE
2014,uniform_low_k0.75,HN_G3,0.172957114384166,FALSE,TRUE
2014,uniform_low_k0.75,HN_P3,-0.621580994491203,FALSE,TRUE
2014,uniform_low_k0.75,HN_SIL,-0.0758684979170212,FALSE,TRUE
2014,uniform_low_k0.75,HN_SIL3,-0.327268701410939,FALSE,TRUE
2014,uniform_low_k0.75,KA_BR,0.396728641225292,FALSE,TRUE
2014,uniform_low_k0.75,KA_G,0.778449167174326,FALSE,TRUE
2014,uniform_low_k0.75,KA_P,1.15532821752045,FALSE,TRUE
2014,uniform_low_k0.75,KA_SIL,0.772146002129893,FALSE,TRUE
2014,uniform_low_k0.75,LA_G,0.383094579141815,FALSE,TRUE
2014,uniform_low_k0.75,LA_P,-0.916745546728142,FALSE,TRUE
2014,uniform_low_k0.75,LA_SIL,3.81625095992229,FALSE,TRUE
2014,uniform_low_k0.75,MOL_G,0.242379377678755,FALSE,TRUE
2014,uniform_low_k0.75,MOL_P,-0.149278653461537,FALSE,TRUE
2014,uniform_low_k0.75,MOL_SIL,-0.236660179632729,FALSE,TRUE
2014,uniform_low_k0.75,OS_BR,-0.847136827499015,FALSE,TRUE
2014,uniform_low_k0.75,OS_G,0.377596263868939,FALSE,TRUE
2014,uniform_low_k0.75,OS_P,0.478901354267139,FALSE,TRUE
2014,uniform_low_k0.75,OS_SIL,0.0670213007482252,FALSE,TRUE
2014,uniform_low_k0.75,SH_G,0.288396661099197,FALSE,TRUE
2014,uniform_low_k0.75,SH_P,-0.939828072923122,FALSE,TRUE
2014,uniform_low_k0.75,SH_SIL,-0.495934969551791,FALSE,TRUE
2014,uniform_low_k0.75,SH_SIL2,-0.51348034053735,FALSE,TRUE
2014,uniform_low_k0.75,VAL_BR,0.425438727882968,FALSE,TRUE
2014,uniform_low_k0.75,VAL_G,-0.217512251988903,FALSE,TRUE
2014,uniform_low_k0.75,VAL_P,-1.75732358964029,FALSE,TRUE
2014,uniform_low_k0.75,VAL_SIL,-1.2168026744316,FALSE,TRUE
2014,uniform_low_k0.75,WEST_BR,0.937912953361922,FALSE,TRUE
2014,uniform_low_k1.25,ANT_BR,-0.53895519383674,FALSE,TRUE
2014,uniform_low_k1.25,ANT_BR_HSA,-0.0988197241430018,FALSE,TRUE
2014,uniform_low_k1.25,ANT_G,0.19153872093067,FALSE,TRUE
2014,uniform_low_k1.25,ANT_G3,-0.147340533180257,FALSE,TRUE
2014,uniform_low_k1.25,ANT_P3,1.27724028053359,FALSE,TRUE
2014,uniform_low_k1.25,ANT_SIL,-1.40653462219268,FALSE,TRUE
2014,uniform_low_k1.25,ANT_SIL3,-8.47666114860886,TRUE,TRUE
2014,uniform_low_k1.25,BS_BR,-0.560589247021204,FALSE,TRUE
2014,uniform_low_k1.25,BS_BR_HSA,-0.549832157504252,FALSE,TRUE
2014,uniform_low_k1.25,BS_G,0.329132301286499,FALSE,TRUE
2014,uniform_low_k1.25,BS_P,1.39082892581959,FALSE,TRUE
2014,uniform_low_k1.25,BS_SIL,0.70466514004572,FALSE,TRUE
2014,uniform_low_k1.25,CC_BR,0.155818844153005,FALSE,TRUE
2014,uniform_low_k1.25,CC_G,0.0424776417269233,FALSE,TRUE
2014,uniform_low_k1.25,CC_SIL,-0.0199988887507473,FALSE,TRUE
2014,uniform_low_k1.25,HN_BR,-0.256234741017856,FALSE,TRUE
2014,uniform_low_k1.25,HN_G,0.205892909399006,FALSE,TRUE
2014,uniform_low_k1.25,HN_G3,0.127615947649039,FALSE,TRUE
2014,uniform_low_k1.25,HN_P3,0.807913923340144,FALSE,TRUE
2014,uniform_low_k1.25,HN_SIL,0.348868010975826,FALSE,TRUE
2014,uniform_low_k1.25,HN_SIL3,0.535803829769046,FALSE,TRUE
2014,uniform_low_k1.25,KA_BR,-0.261066717166341,FALSE,TRUE
2014,uniform_low_k1.25,KA_G,0.401763381029475,FALSE,TRUE
2014,uniform_low_k1.25,KA_P,0.615588573614709,FALSE,TRUE
2014,uniform_low_k1.25,KA_SIL,0.765099554981839,FALSE,TRUE
2014,uniform_low_k1.25,LA_G,0.158724790376857,FALSE,TRUE
2014,uniform_low_k1.25,LA_P,0.936087878956496,FALSE,TRUE
2014,uniform_low_k1.25,LA_SIL,4.47291225419898,FALSE,TRUE
2014,uniform_low_k1.25,MOL_G,0.0156344678052374,FALSE,TRUE
2014,uniform_low_k1.25,MOL_P,0.507555319323789,FALSE,TRUE
2014,uniform_low_k1.25,MOL_SIL,0.461556462216196,FALSE,TRUE
2014,uniform_low_k1.25,OS_BR,-0.634082759040499,FALSE,TRUE
2014,uniform_low_k1.25,OS_G,-0.0662168641908518,FALSE,TRUE
2014,uniform_low_k1.25,OS_P,-0.2683443488412,FALSE,TRUE
2014,uniform_low_k1.25,OS_SIL,0.14845071445747,FALSE,TRUE
2014,uniform_low_k1.25,SH_G,0.225201290763796,FALSE,TRUE
2014,uniform_low_k1.25,SH_P,0.985531854736173,FALSE,TRUE
2014,uniform_low_k1.25,SH_SIL,0.71003304056999,FALSE,TRUE
2014,uniform_low_k1.25,SH_SIL2,0.775505276615251,FALSE,TRUE
2014,uniform_low_k1.25,VAL_BR,-0.547429727065107,FALSE,TRUE
2014,uniform_low_k1.25,VAL_G,-0.49414850206068,FALSE,TRUE
2014,uniform_low_k1.25,VAL_P,1.38901444992498,FALSE,TRUE
2014,uniform_low_k1.25,VAL_SIL,-1.14898801980735,FALSE,TRUE
2014,uniform_low_k1.25,WEST_BR,-0.0391853788471155,FALSE,TRUE
2014,zero_tau0.00,ANT_BR,-0.336687149955879,FALSE,TRUE
2014,zero_tau0.00,ANT_BR_HSA,0.747096725394253,FALSE,TRUE
2014,zero_tau0.00,ANT_G,-0.0344116399334236,FALSE,TRUE
2014,zero_tau0.00,ANT_G3,1.21806327674926,FALSE,TRUE
2014,zero_tau0.00,ANT_P3,-1.26346763062326,FALSE,TRUE
2014,zero_tau0.00,ANT_SIL,-0.587722719841749,FALSE,TRUE
2014,zero_tau0.00,ANT_SIL3,-8.18909945419709,TRUE,TRUE
2014,zero_tau0.00,BS_BR,-0.0260937026279074,FALSE,TRUE
2014,zero_tau0.00,BS_BR_HSA,-0.322710032365979,FALSE,TRUE
2014,zero_tau0.00,BS_G,-0.726332508556994,FALSE,TRUE
2014,zero_tau0.00,BS_P,0.132605191248547,FALSE,TRUE
2014,zero_tau0.00,BS_SIL,0.290638495419645,FALSE,TRUE
2014,zero_tau0.00,CC_BR,-0.546167238357966,FALSE,TRUE
2014,zero_tau0.00,CC_G,-0.275635768194787,FALSE,TRUE
2014,zero_tau0.00,CC_SIL,-0.553607548408573,FALSE,TRUE
2014,zero_tau0.00,HN_BR,-0.484817587689286,FALSE,TRUE
2014,zero_tau0.00,HN_G,-0.755854380722012,FALSE,TRUE
2014,zero_tau0.00,HN_G3,-0.178696268494097,FALSE,TRUE
2014,zero_tau0.00,HN_P3,-0.371050011370754,FALSE,TRUE
2014,zero_tau0.00,HN_SIL,-1.13167314665305,FALSE,TRUE
2014,zero_tau0.00,HN_SIL3,-1.45461380810722,FALSE,TRUE
2014,zero_tau0.00,KA_BR,-0.861411421287686,FALSE,TRUE
2014,zero_tau0.00,KA_G,-0.246655148142366,FALSE,TRUE
2014,zero_tau0.00,KA_P,-0.651347482279848,FALSE,TRUE
2014,zero_tau0.00,KA_SIL,-1.06449438189969,FALSE,TRUE
2014,zero_tau0.00,LA_G,-0.674512224929932,FALSE,TRUE
2014,zero_tau0.00,LA_P,-0.368553845448879,FALSE,TRUE
2014,zero_tau0.00,LA_SIL,6.84597594427924,TRUE,TRUE
2014,zero_tau0.00,MOL_G,-0.0949000710903345,FALSE,TRUE
2014,zero_tau0.00,MOL_P,-0.456758680133664,FALSE,TRUE
2014,zero_tau0.00,MOL_SIL,0.291765124332301,FALSE,TRUE
2014,zero_tau0.00,OS_BR,-0.22855270433597,FALSE,TRUE
2014,zero_tau0.00,OS_G,-0.2445226446365,FALSE,TRUE
2014,zero_tau0.00,OS_P,-0.225146869878654,FALSE,TRUE
2014,zero_tau0.00,OS_SIL,-0.180577836323326,FALSE,TRUE
2014,zero_tau0.00,SH_G,-0.0154337065488405,FALSE,TRUE
2014,zero_tau0.00,SH_P,-0.50975737164841,FALSE,TRUE
2014,zero_tau0.00,SH_SIL,-0.571324316085021,FALSE,TRUE
2014,zero_tau0.00,SH_SIL2,-0.689702226936666,FALSE,TRUE
2014,zero_tau0.00,VAL_BR,1.93892739443009,FALSE,TRUE
2014,zero_tau0.00,VAL_G,0.657006584969437,FALSE,TRUE
2014,zero_tau0.00,VAL_P,-0.317824206908913,FALSE,TRUE
2014,zero_tau0.00,VAL_SIL,1.36398289729839,FALSE,TRUE
2014,zero_tau0.00,WEST_BR,-0.590614729344681,FALSE,TRUE
2014,zero_tau0.50,ANT_BR,-0.594237313401337,FALSE,TRUE
2014,zero_tau0.50,ANT_BR_HSA,-0.44146172091578,FALSE,TRUE
2014,zero_tau0.50,ANT_G,-0.188119177252555,FALSE,TRUE
2014,zero_tau0.50,ANT_G3,-1.30398814411554,FALSE,TRUE
2014,zero_tau0.50,ANT_P3,-1.82002515900233,FALSE,TRUE
2014,zero_tau0.50,ANT_SIL,-0.593995839716264,FALSE,TRUE
2014,zero_tau0.50,ANT_SIL3,1.48515111471809,FALSE,TRUE
2014,zero_tau0.50,BS_BR,-0.47421061133309,FALSE,TRUE
2014,zero_tau0.50,BS_BR_HSA,-0.594545165125932,FALSE,TRUE
2014,zero_tau0.50,BS_G,0.0153723465327352,FALSE,TRUE
